City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Rapid Valley,US,2021-03-27 20:36:47,44.0625,-103.1463,45.0,49,40,28.77
294,Baherden,TM,2021-03-27 20:39:58,38.4362,57.4316,59.99,45,53,12.44
295,Harare,ZW,2021-03-27 20:39:58,-17.8294,31.0539,66.0,81,58,1.01
296,Guerrero Negro,MX,2021-03-27 20:39:59,27.9769,-114.0611,73.27,29,0,12.39
297,Nhulunbuy,AU,2021-03-27 20:39:59,-12.2333,136.7667,78.8,94,75,8.05
298,Hambantota,LK,2021-03-27 20:39:59,6.1241,81.1185,77.49,78,83,4.9
299,Savinka,RU,2021-03-27 20:39:59,50.0785,47.0994,35.33,93,100,7.9
300,Bathsheba,BB,2021-03-27 20:40:00,13.2167,-59.5167,80.6,61,40,18.41
301,Noumea,NC,2021-03-27 20:40:00,-22.2763,166.4572,80.01,78,0,3.44
302,Temyasovo,RU,2021-03-27 20:40:00,52.9933,58.1014,32.0,86,40,15.66
303,Ferme-Neuve,CA,2021-03-27 20:40:00,46.7001,-75.4493,39.2,65,91,4.61
304,Smolensk,RU,2021-03-27 20:40:01,55.0,33.0,28.58,96,44,3.11
305,Mezen,RU,2021-03-27 20:40:01,65.8522,44.24,24.98,94,55,7.74
306,Codo,BR,2021-03-27 20:40:01,-4.4553,-43.8856,75.36,93,86,3.15
307,Kalmunai,LK,2021-03-27 20:40:01,7.4167,81.8167,78.03,81,79,1.88
308,Bengkulu,ID,2021-03-27 20:40:02,-3.8004,102.2655,74.66,88,100,6.64
309,Jeremie,HT,2021-03-27 20:40:04,18.65,-74.1167,80.13,70,27,2.55
310,Novyy Urgal,RU,2021-03-27 20:40:04,51.0736,132.5642,22.91,95,94,2.04
311,Yulara,AU,2021-03-27 20:40:04,-25.2406,130.9889,73.4,73,100,6.91
312,Vizinga,RU,2021-03-27 20:40:04,61.0749,50.1031,10.36,98,53,2.15
313,El Alto,PE,2021-03-27 20:40:05,-4.2714,-81.2147,87.8,45,0,10.36
314,Ha Tinh,VN,2021-03-27 20:40:05,18.3333,105.9,73.35,96,77,1.45
315,Suntar,RU,2021-03-27 20:40:05,62.1444,117.6319,17.82,95,98,5.41
316,Ahipara,NZ,2021-03-27 20:40:05,-35.1667,173.1667,65.79,92,100,12.62
317,Ulladulla,AU,2021-03-27 20:40:06,-35.35,150.4667,59.0,100,90,3.44
318,Praia Da Vitoria,PT,2021-03-27 20:40:06,38.7333,-27.0667,60.8,88,75,4.0
319,Weligama,LK,2021-03-27 20:40:06,5.9667,80.4167,76.5,83,100,3.02
320,Monteprandone,IT,2021-03-27 20:40:06,42.9201,13.8426,51.01,78,20,3.89
321,Dongsheng,CN,2021-03-27 20:40:07,39.8161,109.9776,32.34,38,71,12.3
322,Cockburn Town,TC,2021-03-27 20:40:07,21.4612,-71.1419,80.6,65,40,13.8
323,Barauna,BR,2021-03-27 20:40:07,-5.08,-37.6167,76.3,84,99,6.96
324,Villacarrillo,ES,2021-03-27 20:40:07,38.1156,-3.0848,52.43,60,5,4.59
325,Upernavik,GL,2021-03-27 20:40:07,72.7868,-56.1549,-25.28,88,18,4.94
326,Xiaoweizhai,CN,2021-03-27 20:40:08,26.1903,107.5125,58.87,94,48,0.69
327,Okitipupa,NG,2021-03-27 20:40:08,6.5047,4.7839,77.74,89,79,2.71
328,Manzil Salim,TN,2021-03-27 20:40:08,35.8567,8.4765,59.0,23,20,1.66
329,Turkistan,KZ,2021-03-27 20:40:08,43.0,68.0,53.6,58,67,5.39
330,Zaragoza,ES,2021-03-27 20:35:23,41.6561,-0.8773,57.2,51,0,4.61
331,Port Hardy,CA,2021-03-27 20:40:09,50.6996,-127.4199,50.0,71,90,13.8
332,Jayanca,PE,2021-03-27 20:40:09,-6.3908,-79.8219,82.4,54,0,13.8
333,Pleasant Point,NZ,2021-03-27 20:40:09,-44.2667,171.1333,65.52,60,100,6.42
334,Camacha,PT,2021-03-27 20:40:09,33.0833,-16.3333,64.4,82,40,24.16
335,Fort Nelson,CA,2021-03-27 20:40:09,58.8053,-122.7002,41.0,38,75,8.05
336,Rosarito,MX,2021-03-27 20:40:10,32.3333,-117.0333,71.6,37,1,18.41
337,Ilulissat,GL,2021-03-27 20:40:10,69.2167,-51.1,-9.4,45,20,10.36
338,Labuhan,ID,2021-03-27 20:40:10,-6.8844,112.2051,78.24,85,9,3.29
339,Hirara,JP,2021-03-27 20:37:28,24.8,125.2833,73.9,87,25,15.61
340,Itarema,BR,2021-03-27 20:40:10,-2.9248,-39.9167,77.04,83,45,8.14
341,Sao Borja,BR,2021-03-27 20:40:11,-28.6606,-56.0044,70.0,38,100,5.99
342,Poum,NC,2021-03-27 20:40:11,-20.2333,164.0167,80.11,76,4,9.8
343,Bayeux,BR,2021-03-27 20:40:11,-7.125,-34.9322,82.4,78,20,9.22
344,College,US,2021-03-27 20:40:11,64.8569,-147.8028,24.01,74,90,3.44
345,Flinders,AU,2021-03-27 20:40:11,-34.5833,150.8552,60.01,86,14,1.01
346,Wilmington Island,US,2021-03-27 20:40:12,32.0036,-80.9737,86.0,58,20,10.36
347,Amahai,ID,2021-03-27 20:40:12,-3.3333,128.9167,77.61,90,100,6.53
348,Santa Isabel,BR,2021-03-27 20:40:12,-23.3156,-46.2214,86.0,65,40,2.3
349,Lasa,IT,2021-03-27 20:40:12,46.6166,10.7002,57.2,75,0,4.61
350,Tefe,BR,2021-03-27 20:40:13,-3.3542,-64.7114,86.0,79,40,5.75
351,Tautira,PF,2021-03-27 20:40:13,-17.7333,-149.15,86.0,70,40,8.05
352,Salalah,OM,2021-03-27 20:40:13,17.0151,54.0924,80.6,41,0,4.61
353,Sinnar,SD,2021-03-27 20:40:13,13.5691,33.5672,87.01,18,14,17.54
354,Elliot,ZA,2021-03-27 20:40:13,-31.3333,27.85,48.81,96,100,4.72
355,Oksfjord,NO,2021-03-27 20:40:14,70.2396,22.3479,39.2,75,75,9.22
356,Nara,JP,2021-03-27 20:40:14,34.6851,135.8049,59.0,67,75,4.61
357,Arawa,PG,2021-03-27 20:40:14,-6.2132,155.5367,79.47,84,95,3.6
358,Uvinza,TZ,2021-03-27 20:40:14,-5.1036,30.3911,65.66,91,99,0.94
359,Senador Guiomard,BR,2021-03-27 20:40:15,-10.1522,-67.7392,80.6,78,75,16.11
360,Neiafu,TO,2021-03-27 20:40:15,-18.65,-173.9833,82.4,78,20,11.5
361,Maniitsoq,GL,2021-03-27 20:40:15,65.4167,-52.9,-4.2,77,15,7.23
362,Broken Hill,AU,2021-03-27 20:40:15,-31.95,141.4333,53.6,71,17,5.75
363,Tilichiki,RU,2021-03-27 20:40:16,60.4667,166.1,3.51,89,100,11.99
364,Ouesso,CG,2021-03-27 20:40:16,1.6136,16.0517,75.24,67,49,0.83
365,Skjervoy,NO,2021-03-27 20:40:16,70.0311,20.9714,38.59,84,100,3.91
366,Griffith,US,2021-03-27 20:40:16,41.5284,-87.4237,66.2,63,75,16.11
367,Hamilton,US,2021-03-27 20:35:37,39.1834,-84.5333,73.0,40,1,6.91
368,Hami,CN,2021-03-27 20:36:42,42.8,93.45,53.71,51,100,7.29
369,Charters Towers,AU,2021-03-27 20:36:07,-20.1,146.2667,70.86,83,0,6.4
370,Saint-Louis,SN,2021-03-27 20:40:16,16.3333,-15.0,84.76,18,2,16.69
371,Bulawayo,ZW,2021-03-27 20:40:17,-20.15,28.5833,65.01,36,32,4.12
372,Sambava,MG,2021-03-27 20:40:17,-14.2667,50.1667,75.69,90,100,6.08
373,Lebu,CL,2021-03-27 20:40:17,-37.6167,-73.65,59.4,74,23,18.88
374,Willmar,US,2021-03-27 20:38:11,45.1219,-95.0433,44.6,81,75,13.8
375,Abu Kamal,SY,2021-03-27 20:40:17,34.4506,40.9171,52.11,28,0,10.69
376,Te Anau,NZ,2021-03-27 20:40:18,-45.4167,167.7167,57.2,95,100,1.25
377,Meulaboh,ID,2021-03-27 20:40:18,4.1363,96.1285,75.69,90,84,4.5
378,Drumheller,CA,2021-03-27 20:40:18,51.4617,-112.7101,50.0,43,41,4.61
379,Pacific Grove,US,2021-03-27 20:35:42,36.6177,-121.9166,75.2,22,1,9.22
380,Clyde River,CA,2021-03-27 20:40:18,70.4692,-68.5914,1.4,66,75,1.25
381,Vila Velha,BR,2021-03-27 20:40:18,-20.3297,-40.2925,82.4,74,0,8.05
382,Vostok,RU,2021-03-27 20:40:19,46.4856,135.8833,30.04,98,83,4.36
383,Cascais,PT,2021-03-27 20:40:19,38.6979,-9.4215,62.01,59,18,10.0
384,Arlit,NE,2021-03-27 20:40:19,18.7369,7.3853,70.09,15,0,8.55
385,Porto Novo,BJ,2021-03-27 20:40:19,6.4965,2.6036,84.2,79,40,10.36
386,Raudeberg,NO,2021-03-27 20:40:20,61.9875,5.1352,37.99,94,78,11.41
387,Qasigiannguit,GL,2021-03-27 20:40:20,68.8193,-51.1922,-9.4,45,20,10.36
388,Homer,US,2021-03-27 20:40:20,59.6425,-151.5483,30.2,51,20,13.8
389,Kumta,IN,2021-03-27 20:40:20,14.4167,74.4,80.67,86,74,5.03
390,Linjiang,CN,2021-03-27 20:40:20,41.8069,126.9078,44.29,89,100,1.66
391,Atar,MR,2021-03-27 20:40:21,20.5169,-13.0499,81.68,15,1,4.76
392,Souillac,MU,2021-03-27 20:40:21,-20.5167,57.5167,77.0,83,75,5.75
393,Lazurne,UA,2021-03-27 20:40:21,46.084,32.5295,42.8,81,0,6.71
394,Kurchum,KZ,2021-03-27 20:40:21,48.5722,83.6542,29.17,95,100,3.36
395,Sawtell,AU,2021-03-27 20:40:22,-30.3833,153.1,57.2,94,0,1.14
396,Sangmelima,CM,2021-03-27 20:40:22,2.9333,11.9833,72.07,73,51,0.74
397,Fare,PF,2021-03-27 20:40:22,-16.7,-151.0167,82.2,74,22,21.99
398,Murakami,JP,2021-03-27 20:40:22,38.2333,139.4833,47.03,76,100,6.89
399,Alta Floresta,BR,2021-03-27 20:40:22,-9.8756,-56.0861,77.27,91,26,3.98
400,San Vicente,AR,2021-03-27 20:40:23,-26.6167,-54.1333,76.08,67,100,0.81
401,Buldana,IN,2021-03-27 20:40:23,20.5333,76.1833,80.91,14,0,2.01
402,Lazaro Cardenas,MX,2021-03-27 20:40:23,17.9583,-102.2,82.36,47,0,10.13
403,Guilin,CN,2021-03-27 20:40:23,25.2819,110.2864,64.4,100,90,4.47
404,Pipar,IN,2021-03-27 20:40:24,26.3856,73.5378,79.3,19,0,9.24
405,Tevaitoa,PF,2021-03-27 20:40:24,-16.7833,-151.5,82.33,74,32,22.37
406,Cap Malheureux,MU,2021-03-27 20:40:24,-19.9842,57.6142,78.01,82,100,1.99
407,Grindavik,IS,2021-03-27 20:40:24,63.8424,-22.4338,30.2,93,90,40.29
408,Sindor,RU,2021-03-27 20:40:24,62.8629,51.8905,18.27,96,13,3.74
409,Coxim,BR,2021-03-27 20:38:18,-18.5067,-54.76,88.34,31,1,6.35
410,Santa Marta,CO,2021-03-27 20:40:25,11.2408,-74.199,89.01,55,7,15.01
411,Berlevag,NO,2021-03-27 20:40:25,70.8578,29.0864,35.71,86,99,16.22
412,Loukhi,RU,2021-03-27 20:40:25,66.0764,33.0381,35.46,90,78,9.4
413,Vardo,NO,2021-03-27 20:40:25,70.3705,31.1107,36.82,94,100,23.78
414,Krasnoarmeysk,RU,2021-03-27 20:40:26,51.0239,45.6969,36.0,61,100,4.0
415,Abha,SA,2021-03-27 20:40:26,18.2164,42.5053,64.4,48,0,1.63
416,Vaitape,PF,2021-03-27 20:40:26,-16.5167,-151.75,82.47,74,21,22.7
417,Yining,CN,2021-03-27 20:40:26,29.0361,114.5636,56.03,92,0,1.1
418,Haapiti,PF,2021-03-27 20:40:26,-17.5667,-149.8667,86.0,70,40,8.05
419,Padang,ID,2021-03-27 20:40:27,-0.9492,100.3543,77.0,100,90,3.29
420,Namibe,AO,2021-03-27 20:40:27,-15.1961,12.1522,74.61,78,100,7.63
421,Boa Vista,BR,2021-03-27 20:40:27,2.8197,-60.6733,89.6,48,75,8.05
422,Comodoro Rivadavia,AR,2021-03-27 20:40:27,-45.8667,-67.5,75.2,33,0,14.97
423,Torbay,CA,2021-03-27 20:40:28,47.6666,-52.7314,28.99,100,90,31.07
424,Inhambane,MZ,2021-03-27 20:38:53,-23.865,35.3833,71.91,90,0,6.31
425,Melfi,IT,2021-03-27 20:40:28,40.9965,15.6514,42.8,93,0,11.5
426,Ankara,TR,2021-03-27 20:40:28,39.9199,32.8543,33.8,80,0,2.75
427,Tocopilla,CL,2021-03-27 20:40:28,-22.092,-70.1979,69.49,72,14,4.52
428,Syedove,UA,2021-03-27 20:40:28,47.0768,38.156,43.0,100,89,11.01
429,Nantucket,US,2021-03-27 20:40:29,41.2835,-70.0995,48.2,71,1,11.5
430,Kankaanpaa,FI,2021-03-27 20:40:29,61.8,22.4167,44.6,70,0,9.22
431,Kholodnyy,RU,2021-03-27 20:40:29,62.7167,147.95,-19.44,99,95,0.98
432,Pocone,BR,2021-03-27 20:40:29,-16.2567,-56.6228,91.92,37,2,4.59
433,Achit,RU,2021-03-27 20:40:30,56.7985,57.8994,24.98,87,100,7.0
434,Chilliwack,CA,2021-03-27 20:37:32,49.1747,-121.9443,48.99,76,100,5.75
435,Ransang,PH,2021-03-27 20:40:30,8.9603,117.5828,77.74,83,73,3.04
436,Komatipoort,ZA,2021-03-27 20:40:30,-25.4332,31.9548,71.01,90,30,1.01
437,Lamar,US,2021-03-27 20:40:30,33.6668,-95.5836,77.0,61,90,8.05
438,Port Blair,IN,2021-03-27 20:40:30,11.6667,92.75,82.4,78,75,2.3
439,Angoram,PG,2021-03-27 20:40:31,-4.0625,144.0661,73.87,99,99,1.14
440,Boca Do Acre,BR,2021-03-27 20:40:31,-8.7522,-67.3978,78.69,87,95,0.63
441,Klaksvik,FO,2021-03-27 20:40:31,62.2266,-6.589,41.0,93,90,32.21
442,Aurdal,NO,2021-03-27 20:40:31,60.9242,9.4159,33.01,94,5,4.18
443,Hualmay,PE,2021-03-27 20:40:32,-11.0964,-77.6139,73.69,73,19,7.63
444,Madison,US,2021-03-27 20:37:55,34.7334,-86.5667,80.6,57,75,13.8
445,Fairbanks,US,2021-03-27 20:40:32,64.8378,-147.7164,24.01,79,90,4.61
446,Troitsko-Pechorsk,RU,2021-03-27 20:40:32,62.7084,56.1964,20.44,91,48,7.18
447,Saverne,FR,2021-03-27 20:40:32,48.8333,7.25,48.2,65,20,8.05
448,Kirakira,SB,2021-03-27 20:40:32,-10.4544,161.9205,82.74,80,25,10.18
449,Qaqortoq,GL,2021-03-27 20:40:33,60.7167,-46.0333,10.4,37,75,4.61
450,Sao Gabriel Da Cachoeira,BR,2021-03-27 20:40:33,-0.1303,-67.0892,79.16,93,64,2.73
451,Iqaluit,CA,2021-03-27 20:40:33,63.7506,-68.5145,-7.01,64,75,1.54
452,Deputatskiy,RU,2021-03-27 20:40:33,69.3,139.9,-1.39,97,99,1.95
453,Escanaba,US,2021-03-27 20:40:33,45.7453,-87.0646,37.99,93,90,8.05
454,Mayumba,GA,2021-03-27 20:40:34,-3.432,10.6554,80.89,84,96,4.88
455,Sile,TR,2021-03-27 20:40:34,41.1754,29.6133,46.0,65,0,2.3
456,Severodvinsk,RU,2021-03-27 20:40:34,64.5635,39.8302,28.4,80,0,4.47
457,Atambua,ID,2021-03-27 20:40:34,-9.1061,124.8925,72.99,90,100,3.85
458,Teya,RU,2021-03-27 20:40:34,60.3778,92.6267,23.13,97,99,4.56
459,Veraval,IN,2021-03-27 20:36:11,20.9,70.3667,79.56,52,21,11.88
460,Vila Franca Do Campo,PT,2021-03-27 20:40:35,37.7167,-25.4333,57.2,72,20,8.05
461,Sabang,ID,2021-03-27 20:40:35,5.8933,95.3214,81.57,73,100,6.78
462,Shelbyville,US,2021-03-27 20:40:35,35.4834,-86.4603,62.6,100,90,4.61
463,Cartagena Del Chaira,CO,2021-03-27 20:40:35,1.3349,-74.8429,85.91,59,60,4.61
464,Dakar,SN,2021-03-27 20:40:36,14.6937,-17.4441,66.2,94,7,16.11
465,Thurso,GB,2021-03-27 20:40:36,58.5927,-3.5259,44.6,76,100,20.71
466,Madang,PG,2021-03-27 20:40:36,-5.2246,145.7966,77.52,89,100,3.29
467,Haines Junction,CA,2021-03-27 20:40:36,60.7522,-137.5108,26.6,59,100,11.5
468,Victoria,HK,2021-03-27 20:36:14,22.2855,114.1577,73.99,86,16,4.38
469,Henties Bay,NA,2021-03-27 20:40:36,-22.116,14.2845,62.01,92,4,1.99
470,Prescott,US,2021-03-27 20:40:37,34.54,-112.4685,57.99,40,1,5.75
471,Nishihara,JP,2021-03-27 20:40:37,26.1842,127.7558,73.4,88,75,13.8
472,Provideniya,RU,2021-03-27 20:40:37,64.3833,-173.3,-0.49,97,100,4.7
473,Road Town,VG,2021-03-27 20:38:14,18.4167,-64.6167,82.4,65,40,14.97
474,Novyy Urengoy,RU,2021-03-27 20:40:37,66.0833,76.6333,-4.68,98,69,10.98
475,Merauke,ID,2021-03-27 20:40:38,-8.4667,140.3333,77.83,89,32,6.69
476,Villa Rica,US,2021-03-27 20:37:46,33.7321,-84.9191,80.01,72,100,8.01
477,Margate,GB,2021-03-27 20:40:38,51.3813,1.3862,46.99,70,100,1.99
478,Munsingen,DE,2021-03-27 20:40:38,48.4113,9.497,46.4,49,0,4.61
479,Barreirinhas,BR,2021-03-27 20:40:38,-2.7469,-42.8264,76.12,89,84,7.25
480,Gallup,US,2021-03-27 20:40:38,35.5281,-108.7426,50.0,29,20,6.91
481,Nizhniy Baskunchak,RU,2021-03-27 20:40:39,48.2198,46.8311,36.75,96,100,8.97
482,Tymovskoye,RU,2021-03-27 20:40:39,50.8456,142.655,17.91,96,91,3.62
483,Great Falls,US,2021-03-27 20:40:39,47.5002,-111.3008,57.2,23,1,14.97
484,Pisco,PE,2021-03-27 20:40:39,-13.7,-76.2167,73.4,68,20,9.22
485,Namwala,ZM,2021-03-27 20:40:40,-15.7504,26.4384,64.47,97,100,3.31
486,Van,TR,2021-03-27 20:39:36,38.4924,43.3831,30.2,74,75,6.91
487,Mindyak,RU,2021-03-27 20:40:40,54.0231,58.7891,29.01,95,99,8.57
488,Astoria,US,2021-03-27 20:40:04,46.1879,-123.8313,53.01,66,1,11.5
489,Shakawe,BW,2021-03-27 20:40:40,-18.3667,21.85,68.49,77,86,2.98
490,Mareeba,AU,2021-03-27 20:40:40,-17.0,145.4333,75.2,88,90,5.75
491,Nowy Tomysl,PL,2021-03-27 20:37:18,52.3195,16.1284,41.0,87,75,5.75
492,Esil,KZ,2021-03-27 20:40:41,51.9556,66.4042,28.74,97,100,4.18
493,Bollnas,SE,2021-03-27 20:40:41,61.3482,16.3946,44.01,82,89,1.01
494,Kilindoni,TZ,2021-03-27 20:40:41,-7.9139,39.6668,81.57,73,100,4.81
495,Ballina,AU,2021-03-27 20:40:41,-28.8667,153.5667,64.0,88,0,7.49
496,Puerto Ayacucho,VE,2021-03-27 20:40:42,5.6639,-67.6236,89.78,49,69,7.99
497,Lazarev,RU,2021-03-27 20:40:42,52.225,141.5131,8.11,99,93,4.59
498,Joshimath,IN,2021-03-27 20:40:42,30.5667,79.5667,51.15,35,1,7.38
499,Surgut,RU,2021-03-27 20:40:42,61.25,73.4167,21.2,68,0,8.95
500,Sokoni,TZ,2021-03-27 20:40:42,-6.4333,39.55,80.6,78,75,8.55
501,Aguimes,ES,2021-03-27 20:40:43,27.9054,-15.4461,68.0,77,20,13.8
502,Salamiyah,SY,2021-03-27 20:38:21,35.0113,37.0532,41.52,70,0,3.11
503,Kropotkin,RU,2021-03-27 20:40:43,45.4375,40.5756,41.0,77,80,12.12
504,Terra Santa,BR,2021-03-27 20:40:43,-2.1042,-56.4869,83.39,71,77,2.64
505,Asini,GR,2021-03-27 20:40:43,37.5454,22.8621,46.0,72,6,2.33
506,Eureka,US,2021-03-27 20:37:19,40.8021,-124.1637,64.99,63,7,4.0
507,Brigantine,US,2021-03-27 20:40:44,39.4101,-74.3646,62.6,48,1,11.5
508,Cantaura,VE,2021-03-27 20:40:44,9.3057,-64.3584,85.53,45,90,8.97
509,San Cristobal,VE,2021-03-27 20:40:44,7.7669,-72.225,75.2,94,75,9.22
510,Mayo,US,2021-03-27 20:40:44,38.8876,-76.5119,69.01,55,1,11.5
511,Chernyshevskiy,RU,2021-03-27 20:40:44,63.0128,112.4714,18.03,95,100,6.69
512,Dingle,PH,2021-03-27 20:40:45,10.9995,122.6711,75.38,89,92,6.76
513,North Bend,US,2021-03-27 20:40:45,43.4065,-124.2243,69.01,71,1,9.22
514,Ukiah,US,2021-03-27 20:40:06,39.1502,-123.2078,77.0,23,1,3.38
515,Borovskoy,KZ,2021-03-27 20:40:45,53.8,64.15,18.95,95,89,6.24
516,Fukue,JP,2021-03-27 20:40:45,32.6881,128.8419,63.19,90,100,18.92
517,Hoquiam,US,2021-03-27 20:36:37,46.9809,-123.8893,55.0,71,1,5.75
518,Cabrera,DO,2021-03-27 20:40:46,19.6426,-69.9049,82.4,74,40,11.5
519,Rio De Janeiro,BR,2021-03-27 20:36:45,-22.9028,-43.2075,87.8,84,20,18.41
520,Lampang,TH,2021-03-27 20:40:46,18.3333,99.5,86.0,44,75,2.08
521,Yambio,SS,2021-03-27 20:40:46,4.5721,28.3955,70.25,81,100,4.34
522,Port Keats,AU,2021-03-27 20:40:46,-14.25,129.55,77.99,70,96,5.95
523,Ola,RU,2021-03-27 20:40:47,59.5833,151.2833,-3.82,97,90,4.32
524,Sakit,IN,2021-03-27 20:40:47,27.45,78.8167,75.38,18,0,3.22
525,Quatre Cocos,MU,2021-03-27 20:40:47,-20.2078,57.7625,78.01,83,75,5.75
526,Ovalle,CL,2021-03-27 20:40:47,-30.5983,-71.2003,80.44,31,0,7.99
527,Shingu,JP,2021-03-27 20:40:47,33.7333,135.9833,58.33,79,100,5.57
528,Mohnesee,DE,2021-03-27 20:40:48,51.5,8.1333,41.0,59,35,1.99
529,Makakilo City,US,2021-03-27 20:40:48,21.3469,-158.0858,78.8,53,1,10.36
530,Tuim,RU,2021-03-27 20:40:48,54.3417,89.9261,28.35,73,100,3.51
531,Oranjemund,NA,2021-03-27 20:40:48,-28.55,16.4333,61.34,76,13,17.2
532,Sergeyevka,KZ,2021-03-27 20:40:48,53.88,67.4158,20.98,98,99,3.91
533,Anchorage,US,2021-03-27 20:36:37,61.2181,-149.9003,28.0,50,90,3.44
534,Abu Samrah,SY,2021-03-27 20:40:49,35.3029,37.1841,43.05,65,0,5.26
535,Mehamn,NO,2021-03-27 20:40:37,71.0357,27.8492,33.93,88,100,13.67
536,Sechura,PE,2021-03-27 20:40:49,-5.5569,-80.8222,80.67,58,49,13.87
537,Orchard Homes,US,2021-03-27 20:40:49,46.8633,-114.0484,53.01,43,90,10.36
538,Bosaso,SO,2021-03-27 20:40:49,11.2842,49.1816,77.0,81,2,1.7
539,Half Moon Bay,US,2021-03-27 20:40:50,37.4636,-122.4286,68.0,42,1,6.91
540,Tommot,RU,2021-03-27 20:40:50,58.9564,126.2925,5.32,99,84,1.3
541,Kahului,US,2021-03-27 20:40:50,20.8947,-156.47,80.6,61,20,20.71
542,Matara,LK,2021-03-27 20:40:50,5.9485,80.5353,76.28,83,100,3.62
543,Oktyabrskiy,RU,2021-03-27 20:40:51,54.4815,53.471,30.72,92,100,9.89
544,Asahikawa,JP,2021-03-27 20:40:51,43.7678,142.3703,30.76,86,99,1.83
545,Kailua,US,2021-03-27 20:40:51,21.4022,-157.7394,78.8,53,75,11.5
546,Bekhtery,UA,2021-03-27 20:40:51,46.251,32.2927,42.8,81,0,6.71
547,Suwannaphum,TH,2021-03-27 20:40:51,15.6035,103.8021,86.0,60,100,7.18
548,Constantine,DZ,2021-03-27 20:40:52,36.365,6.6147,55.4,62,0,4.61
549,Pauini,BR,2021-03-27 20:40:52,-7.7136,-66.9764,83.88,72,95,2.8
550,Riyadh,SA,2021-03-27 20:40:50,24.6877,46.7219,78.8,15,64,18.41
551,Curup,ID,2021-03-27 20:40:52,-3.4667,102.5333,67.12,98,100,2.59
552,Nabire,ID,2021-03-27 20:40:52,-3.3667,135.4833,75.4,91,100,1.57
553,Penol,CO,2021-03-27 20:40:53,6.2183,-75.243,69.8,52,40,9.22
554,Bintulu,MY,2021-03-27 20:40:53,3.1667,113.0333,77.0,94,20,3.44
555,Rio Grande,BR,2021-03-27 20:40:53,-32.035,-52.0986,78.8,73,20,5.75
556,Gravdal,NO,2021-03-27 20:40:53,68.1214,13.5031,38.77,90,100,29.3
557,Narsaq,GL,2021-03-27 20:40:53,60.9167,-46.05,10.4,37,75,4.61
558,Adelanto,US,2021-03-27 20:40:54,34.5828,-117.4092,66.99,16,0,5.01
559,Brae,GB,2021-03-27 20:40:54,60.3964,-1.353,42.8,70,40,21.85
560,Coahuayana,MX,2021-03-27 20:40:54,18.7333,-103.6833,82.4,42,20,9.22
561,Mahibadhoo,MV,2021-03-27 20:40:54,3.7833,72.9667,77.94,86,100,6.93
562,Richmond,US,2021-03-27 20:39:48,37.5538,-77.4603,75.2,40,90,9.22
563,Nyimba,ZM,2021-03-27 20:40:55,-14.5566,30.8149,67.15,93,94,1.34
564,Coquimbo,CL,2021-03-27 20:40:55,-29.9533,-71.3436,62.6,72,20,11.5
565,Boyabat,TR,2021-03-27 20:40:55,41.4689,34.7667,34.54,87,37,3.0
566,Basco,PH,2021-03-27 20:40:55,20.4487,121.9702,79.57,86,9,17.25
567,La Ronge,CA,2021-03-27 20:40:56,55.1001,-105.2842,26.6,50,100,5.75
568,Evensk,RU,2021-03-27 20:40:56,61.95,159.2333,-3.6,85,5,7.07
569,Umm Kaddadah,SD,2021-03-27 20:40:56,13.6017,26.6876,73.44,15,100,20.31
570,Rio Gallegos,AR,2021-03-27 20:40:56,-51.6226,-69.2181,68.0,37,40,28.77
571,Arman,RU,2021-03-27 20:40:56,59.7,150.1667,-2.52,97,95,3.91
572,Atasu,KZ,2021-03-27 20:40:57,48.6814,71.6433,33.1,96,100,6.71
